incident_id,shipment_id,tracking_number,carrier,origin,destination,incident_type,severity_level,incident_status,incident_date,delay_hours,weather_condition,traffic_level,route_risk_score,estimated_financial_loss_cad,resolution_action,resolution_time_hours,warehouse_id,driver_id
INC005653,SHP001096,TRK7962460215,Canada Post,Ottawa,Toronto,Mechanical Failure,Medium,Under Investigation,2026-05-14 15:00:00,2,Clear,Severe,23.8,2349.89,Delivery Rescheduled,62,WH-TOR-001,DRV01421
INC021391,SHP003173,TRK4745728619,UPS,Ottawa,Toronto,Weather Delay,Low,Resolved,2026-03-10 13:00:00,12,Clear,Low,9.55,1060.96,Customer Notified,88,WH-VAN-005,DRV01008
INC024419,SHP077528,TRK3209832826,DHL,Toronto,Montreal,Warehouse Processing Delay,Medium,Resolved,2026-02-05 20:00:00,1,Clear,High,15.78,536.85,Delivery Rescheduled,36,WH-VAN-005,DRV02091
INC012301,SHP020155,TRK6211047967,FedEx,Ottawa,Toronto,Weather Delay,Medium,Under Investigation,2026-02-24 14:00:00,2,Clear,Low,4.3,1282.3,Shipment Reprocessed,3,WH-CGY-004,DRV02195
INC022669,SHP097564,TRK9251723299,Canada Post,Vancouver,Kelowna,Warehouse Processing Delay,Medium,Resolved,2026-05-06 16:00:00,2,Clear,Medium,8.8,2067.47,Warehouse Escalation,74,WH-MTL-002,DRV00618
INC021979,SHP039087,TRK3665778238,FedEx,Ottawa,Toronto,Traffic Disruption,Medium,Resolved,2026-06-05 17:00:00,0,Snow,Severe,42.0,1679.18,Route Reassigned,94,WH-CGY-004,DRV01433
INC021579,SHP040927,TRK6128966712,FedEx,Calgary,Edmonton,Weather Delay,Medium,Escalated,2026-01-28 02:00:00,2,Rain,Medium,19.3,1752.62,Delivery Rescheduled,77,WH-MTL-002,DRV00674
INC002937,SHP092090,TRK4835606512,Purolator,Calgary,Edmonton,Failed Delivery Attempt,Low,Resolved,2026-05-07 09:00:00,2,Clear,High,16.3,1697.02,Customer Notified,10,WH-TOR-001,DRV00889
INC015194,SHP058907,TRK4107895197,FedEx,Vancouver,Kelowna,Damaged Shipment,Medium,Resolved,2026-03-15 16:00:00,1,Rain,Medium,18.77,1582.14,Carrier Investigation,93,WH-HFX-003,DRV00661
INC021310,SHP093412,TRK1657972990,Purolator,Toronto,Montreal,Customs Hold,High,Escalated,2026-02-17 16:00:00,4,Clear,Medium,9.85,1646.96,Route Reassigned,4,WH-CGY-004,DRV01169
INC012521,SHP015262,TRK7522954362,FedEx,Toronto,Montreal,Traffic Disruption,Low,Under Investigation,2026-01-15 11:00:00,0,Storm,High,43.25,244.75,Driver Reassigned,55,WH-TOR-001,DRV02021
INC009019,SHP051757,TRK1020423509,FedEx,Halifax,Moncton,Mechanical Failure,Critical,Escalated,2026-03-16 18:00:00,12,Fog,Medium,28.05,931.74,Refund Issued,8,WH-CGY-004,DRV01177
INC020721,SHP002424,TRK5377919239,DHL,Ottawa,Toronto,Failed Delivery Attempt,Low,Open,2026-04-22 06:00:00,1,Rain,Low,14.28,258.35,Refund Issued,73,WH-HFX-003,DRV01004
INC021404,SHP071554,TRK6992051846,Purolator,Ottawa,Toronto,Traffic Disruption,High,Escalated,2026-06-15 10:00:00,2,Rain,Medium,19.3,1613.88,Warehouse Escalation,62,WH-OTT-006,DRV00973
INC014586,SHP011209,TRK8480112483,Purolator,Toronto,Montreal,Traffic Disruption,Low,Open,2026-03-31 06:00:00,24,Clear,Low,15.85,747.75,Delivery Rescheduled,14,WH-CGY-004,DRV01906
INC012037,SHP059097,TRK8553690358,Purolator,Ottawa,Toronto,Customs Hold,Medium,Under Investigation,2026-02-06 12:00:00,48,Storm,Low,56.45,1715.85,Warehouse Escalation,77,WH-VAN-005,DRV02335
INC000381,SHP013479,TRK7506949585,FedEx,Calgary,Edmonton,Warehouse Processing Delay,High,Open,2026-01-08 13:00:00,4,Clear,Low,5.35,464.25,Warehouse Escalation,47,WH-VAN-005,DRV00846
INC003933,SHP084791,TRK8204671980,UPS,Toronto,Montreal,Failed Delivery Attempt,Medium,Under Investigation,2026-02-08 00:00:00,2,Clear,Medium,8.8,2483.87,Route Reassigned,73,WH-TOR-001,DRV01573
INC003822,SHP042342,TRK9645651420,Purolator,Ottawa,Toronto,Failed Delivery Attempt,Medium,Resolved,2026-01-18 07:00:00,1,Cloudy,Medium,11.78,2053.72,Carrier Investigation,28,WH-OTT-006,DRV00544
INC002708,SHP001694,TRK5847092205,Canada Post,Ottawa,Toronto,Weather Delay,High,Resolved,2026-04-14 22:00:00,48,Clear,High,40.45,611.11,Carrier Investigation,64,WH-HFX-003,DRV01735
INC004000,SHP076818,TRK1265306473,Canada Post,Ottawa,Toronto,Warehouse Processing Delay,Low,Resolved,2026-02-07 13:00:00,2,Rain,High,26.8,2350.72,Shipment Reprocessed,83,WH-MTL-002,DRV01883
INC016031,SHP095510,TRK3342278109,DHL,Calgary,Edmonton,Traffic Disruption,Low,Escalated,2026-06-08 01:00:00,8,Clear,High,19.45,695.66,Driver Reassigned,12,WH-MTL-002,DRV01654
INC021018,SHP054797,TRK7683823807,Purolator,Vancouver,Kelowna,Mechanical Failure,Low,Resolved,2026-06-11 12:00:00,2,Clear,Low,4.3,2137.8,Refund Issued,29,WH-TOR-001,DRV00783
INC021915,SHP061262,TRK9302072644,DHL,Vancouver,Kelowna,Lost Package,High,Open,2026-06-12 20:00:00,1,Snow,High,35.02,1429.51,Driver Reassigned,42,WH-VAN-005,DRV02286
INC016704,SHP012789,TRK7918096769,Canada Post,Ottawa,Toronto,Address Issue,Medium,Under Investigation,2026-01-14 14:00:00,8,Rain,Medium,22.45,527.25,Carrier Investigation,52,WH-HFX-003,DRV00894
INC007371,SHP090507,TRK1090982999,FedEx,Calgary,Edmonton,Failed Delivery Attempt,Medium,Resolved,2026-05-26 13:00:00,8,Snow,Medium,31.2,932.05,Carrier Investigation,64,WH-TOR-001,DRV01062
INC000755,SHP084424,TRK6752137956,FedEx,Ottawa,Toronto,Customs Hold,High,Resolved,2026-01-10 21:00:00,2,Rain,Medium,19.3,580.02,Driver Reassigned,34,WH-MTL-002,DRV01791
INC019230,SHP027348,TRK1456230170,DHL,Ottawa,Toronto,Mechanical Failure,Low,Resolved,2026-04-11 13:00:00,2,Clear,Low,4.3,2020.41,Route Reassigned,83,WH-VAN-005,DRV01564
INC018776,SHP009355,TRK1555787872,FedEx,Halifax,Moncton,Address Issue,Medium,Resolved,2026-05-08 22:00:00,1,Clear,Low,3.78,2261.27,Customer Notified,94,WH-TOR-001,DRV00452
INC018764,SHP029559,TRK9223637593,Purolator,Vancouver,Kelowna,Weather Delay,High,Under Investigation,2026-02-22 04:00:00,0,Storm,High,43.25,665.1,Warehouse Escalation,15,WH-VAN-005,DRV01508
INC015713,SHP002368,TRK8839810519,UPS,Calgary,Edmonton,Traffic Disruption,Low,Resolved,2026-01-21 15:00:00,24,Rain,Low,26.35,443.32,Refund Issued,29,WH-HFX-003,DRV00009
INC008970,SHP050681,TRK3643403867,FedEx,Halifax,Moncton,Failed Delivery Attempt,Medium,Under Investigation,2026-03-29 08:00:00,8,Clear,Low,7.45,325.68,Route Reassigned,13,WH-VAN-005,DRV02388
INC022733,SHP094470,TRK9843955534,UPS,Ottawa,Toronto,Carrier Delay,High,Resolved,2026-06-07 02:00:00,0,Snow,Severe,42.0,826.55,Warehouse Escalation,25,WH-CGY-004,DRV00603
INC024424,SHP072439,TRK7016614497,Purolator,Calgary,Edmonton,Failed Delivery Attempt,Low,Resolved,2026-05-13 21:00:00,12,Clear,Medium,14.05,1113.12,Customer Notified,83,WH-VAN-005,DRV02324
INC003099,SHP092505,TRK2718455305,FedEx,Ottawa,Toronto,Weather Delay,Medium,Resolved,2026-05-09 14:00:00,4,Cloudy,Low,8.85,906.21,Delivery Rescheduled,11,WH-MTL-002,DRV01956
INC019428,SHP027989,TRK8982551677,FedEx,Calgary,Edmonton,Weather Delay,Medium,Escalated,2026-06-10 05:00:00,4,Rain,Medium,20.35,178.52,Delivery Rescheduled,5,WH-OTT-006,DRV01878
INC005935,SHP097223,TRK5314160428,Purolator,Calgary,Edmonton,Warehouse Processing Delay,Critical,Resolved,2026-04-14 12:00:00,8,Clear,Low,7.45,354.57,Route Reassigned,44,WH-TOR-001,DRV00280
INC012582,SHP033598,TRK5264490581,FedEx,Halifax,Moncton,Damaged Shipment,Medium,Escalated,2026-03-19 13:00:00,4,Clear,Medium,9.85,299.93,Route Reassigned,88,WH-OTT-006,DRV00028
INC015866,SHP062663,TRK5607489902,Canada Post,Vancouver,Kelowna,Traffic Disruption,High,Resolved,2026-05-29 21:00:00,4,Clear,Medium,9.85,1913.64,Driver Reassigned,19,WH-CGY-004,DRV01625
INC021123,SHP043908,TRK3626215321,FedEx,Calgary,Edmonton,Warehouse Processing Delay,Low,Under Investigation,2026-04-14 14:00:00,8,Rain,Medium,22.45,915.18,Customer Notified,22,WH-HFX-003,DRV01072
INC023028,SHP085212,TRK8687584693,Purolator,Vancouver,Kelowna,Customs Hold,Low,Resolved,2026-03-28 07:00:00,4,Clear,High,17.35,130.26,Driver Reassigned,18,WH-VAN-005,DRV02139
INC014211,SHP093859,TRK3509013548,UPS,Vancouver,Kelowna,Carrier Delay,Medium,Resolved,2026-03-17 17:00:00,12,Clear,Medium,14.05,1196.29,Carrier Investigation,87,WH-MTL-002,DRV00466
INC009777,SHP035765,TRK1392881298,Canada Post,Calgary,Edmonton,Carrier Delay,Medium,Resolved,2026-05-15 15:00:00,1,Clear,Medium,8.28,1676.65,Refund Issued,29,WH-VAN-005,DRV00993
INC018725,SHP062729,TRK7696426335,DHL,Halifax,Moncton,Weather Delay,Low,Resolved,2026-05-23 10:00:00,4,Clear,Medium,9.85,471.47,Delivery Rescheduled,45,WH-CGY-004,DRV02452
INC004104,SHP059455,TRK6696757226,UPS,Halifax,Moncton,Address Issue,Critical,Resolved,2026-02-23 20:00:00,1,Clear,High,15.78,2323.16,Carrier Investigation,51,WH-OTT-006,DRV00633
INC003259,SHP021649,TRK7874320969,Canada Post,Calgary,Edmonton,Mechanical Failure,Medium,Resolved,2026-01-09 19:00:00,24,Cloudy,High,31.35,2263.67,Warehouse Escalation,48,WH-CGY-004,DRV02193
INC010658,SHP005869,TRK5928838660,Purolator,Calgary,Edmonton,Weather Delay,High,Resolved,2026-01-12 03:00:00,0,Storm,High,43.25,514.26,Route Reassigned,19,WH-CGY-004,DRV02281
INC002081,SHP051627,TRK1380299143,UPS,Halifax,Moncton,Traffic Disruption,High,Open,2026-04-21 01:00:00,8,Cloudy,Medium,15.45,101.51,Carrier Investigation,9,WH-OTT-006,DRV00044
INC023389,SHP002384,TRK2004714797,Canada Post,Halifax,Moncton,Weather Delay,Medium,Resolved,2026-03-17 16:00:00,8,Clear,High,19.45,1154.35,Shipment Reprocessed,45,WH-MTL-002,DRV02339
INC017614,SHP077496,TRK5072778592,Canada Post,Ottawa,Toronto,Failed Delivery Attempt,Medium,Resolved,2026-05-20 20:00:00,4,Cloudy,Medium,13.35,1205.0,Carrier Investigation,27,WH-TOR-001,DRV02215
INC006059,SHP093225,TRK2685666039,FedEx,Vancouver,Kelowna,Warehouse Processing Delay,Low,Resolved,2026-03-20 16:00:00,1,Snow,Low,23.02,1334.45,Refund Issued,6,WH-CGY-004,DRV02390
INC013282,SHP033354,TRK4820617098,FedEx,Ottawa,Toronto,Lost Package,Medium,Resolved,2026-02-24 01:00:00,72,Clear,High,43.25,1900.02,Customer Notified,26,WH-OTT-006,DRV02326
INC022962,SHP004592,TRK4936910567,DHL,Calgary,Edmonton,Weather Delay,Low,Resolved,2026-04-03 06:00:00,1,Clear,Medium,8.28,2008.12,Warehouse Escalation,74,WH-TOR-001,DRV02123
INC000648,SHP094719,TRK9429852057,UPS,Toronto,Montreal,Address Issue,Low,Resolved,2026-06-26 04:00:00,12,Cloudy,High,25.05,2325.14,Route Reassigned,28,WH-MTL-002,DRV00377
INC018221,SHP066216,TRK4277781209,FedEx,Ottawa,Toronto,Customs Hold,Low,Escalated,2026-06-12 23:00:00,12,Cloudy,Medium,17.55,122.14,Warehouse Escalation,40,WH-MTL-002,DRV02093
INC017578,SHP075805,TRK7449152680,Canada Post,Ottawa,Toronto,Traffic Disruption,Medium,Resolved,2026-02-12 19:00:00,2,Snow,Severe,43.05,613.42,Carrier Investigation,81,WH-TOR-001,DRV01039
INC017370,SHP081226,TRK9102436173,FedEx,Toronto,Montreal,Address Issue,High,Resolved,2026-05-14 11:00:00,48,Fog,Low,42.45,1143.04,Customer Notified,86,WH-VAN-005,DRV02135
INC016010,SHP042939,TRK1896923115,Canada Post,Ottawa,Toronto,Failed Delivery Attempt,Low,Under Investigation,2026-03-05 01:00:00,8,Rain,High,29.95,1696.66,Driver Reassigned,28,WH-VAN-005,DRV01163
INC002095,SHP046177,TRK7910677806,UPS,Ottawa,Toronto,Weather Delay,Low,Escalated,2026-06-13 22:00:00,1,Clear,High,15.78,1338.33,Shipment Reprocessed,78,WH-MTL-002,DRV02243
INC017004,SHP096468,TRK2413209874,DHL,Ottawa,Toronto,Warehouse Processing Delay,Low,Resolved,2026-05-19 10:00:00,2,Clear,Low,4.3,141.09,Refund Issued,76,WH-VAN-005,DRV00791
INC019161,SHP087312,TRK9451073620,UPS,Ottawa,Toronto,Weather Delay,Medium,Resolved,2026-03-29 13:00:00,2,Cloudy,Medium,12.3,2442.29,Delivery Rescheduled,69,WH-TOR-001,DRV01706
INC017662,SHP007118,TRK2834471660,Canada Post,Halifax,Moncton,Traffic Disruption,Medium,Resolved,2026-04-20 03:00:00,8,Clear,Low,7.45,88.04,Warehouse Escalation,18,WH-HFX-003,DRV02196
INC021355,SHP069900,TRK2208527985,Canada Post,Toronto,Montreal,Damaged Shipment,Critical,Resolved,2026-01-17 20:00:00,48,Clear,Low,28.45,749.59,Refund Issued,41,WH-HFX-003,DRV01235
INC004067,SHP032134,TRK1180988275,DHL,Ottawa,Toronto,Warehouse Processing Delay,Medium,Resolved,2026-05-14 01:00:00,2,Clear,Medium,8.8,767.37,Route Reassigned,37,WH-TOR-001,DRV00319
INC024691,SHP077832,TRK4512404273,UPS,Ottawa,Toronto,Lost Package,Low,Resolved,2026-04-21 18:00:00,24,Cloudy,Medium,23.85,1098.61,Delivery Rescheduled,95,WH-HFX-003,DRV02365
INC024674,SHP005814,TRK6831845953,DHL,Ottawa,Toronto,Traffic Disruption,Medium,Open,2026-02-28 23:00:00,2,Clear,Low,4.3,1558.89,Route Reassigned,44,WH-VAN-005,DRV01468
INC006799,SHP081687,TRK5917668612,DHL,Halifax,Moncton,Weather Delay,Critical,Resolved,2026-02-23 02:00:00,8,Rain,Medium,22.45,1974.94,Warehouse Escalation,16,WH-HFX-003,DRV01287
INC021581,SHP004017,TRK4064655158,UPS,Halifax,Moncton,Customs Hold,Medium,Resolved,2026-06-09 01:00:00,8,Cloudy,High,22.95,511.79,Refund Issued,65,WH-VAN-005,DRV02288
INC003845,SHP019616,TRK8167995973,Purolator,Vancouver,Kelowna,Damaged Shipment,Medium,Under Investigation,2026-06-09 19:00:00,12,Clear,Medium,14.05,448.34,Shipment Reprocessed,25,WH-CGY-004,DRV01212
INC005921,SHP001008,TRK3103268658,FedEx,Ottawa,Toronto,Warehouse Processing Delay,High,Resolved,2026-01-24 17:00:00,1,Storm,High,43.78,2367.07,Warehouse Escalation,54,WH-CGY-004,DRV00459
INC019632,SHP044042,TRK5885701178,UPS,Ottawa,Toronto,Damaged Shipment,Critical,Resolved,2026-05-16 08:00:00,8,Clear,Low,7.45,589.7,Delivery Rescheduled,71,WH-OTT-006,DRV01019
INC022781,SHP037142,TRK3397497729,UPS,Vancouver,Kelowna,Carrier Delay,High,Resolved,2026-05-13 01:00:00,1,Rain,Medium,18.77,383.33,Delivery Rescheduled,13,WH-VAN-005,DRV01126
INC005897,SHP027264,TRK2355960734,Canada Post,Ottawa,Toronto,Failed Delivery Attempt,Critical,Resolved,2026-03-04 10:00:00,2,Rain,Medium,19.3,1929.5,Shipment Reprocessed,66,WH-HFX-003,DRV00135
INC000175,SHP063034,TRK1854843280,Purolator,Ottawa,Toronto,Failed Delivery Attempt,Medium,Resolved,2026-03-01 02:00:00,24,Fog,Medium,34.35,2130.53,Customer Notified,26,WH-VAN-005,DRV00706
INC018178,SHP092962,TRK9450295443,Purolator,Toronto,Montreal,Traffic Disruption,High,Escalated,2026-03-27 16:00:00,48,Clear,Medium,32.95,1504.26,Delivery Rescheduled,71,WH-MTL-002,DRV01236
INC014655,SHP092577,TRK1214553750,UPS,Toronto,Montreal,Weather Delay,Low,Under Investigation,2026-04-06 19:00:00,2,Cloudy,Medium,12.3,2251.03,Shipment Reprocessed,7,WH-VAN-005,DRV00942
INC010299,SHP046324,TRK4860833444,Canada Post,Vancouver,Kelowna,Weather Delay,High,Under Investigation,2026-01-02 11:00:00,48,Storm,Medium,60.95,925.24,Customer Notified,86,WH-OTT-006,DRV01091
INC004032,SHP018559,TRK3237295180,Canada Post,Calgary,Edmonton,Customs Hold,Medium,Resolved,2026-04-02 03:00:00,48,Snow,Low,47.7,1627.46,Customer Notified,29,WH-VAN-005,DRV01407
INC001283,SHP053381,TRK5073599168,Purolator,Halifax,Moncton,Weather Delay,High,Escalated,2026-05-08 16:00:00,12,Clear,High,21.55,2367.15,Carrier Investigation,23,WH-OTT-006,DRV00416
INC004222,SHP027332,TRK5394158480,Purolator,Ottawa,Toronto,Warehouse Processing Delay,Medium,Open,2026-01-22 11:00:00,1,Rain,Medium,18.77,921.97,Carrier Investigation,90,WH-OTT-006,DRV02249
INC018845,SHP075912,TRK4202377080,Canada Post,Calgary,Edmonton,Warehouse Processing Delay,Medium,Resolved,2026-04-10 10:00:00,8,Clear,Low,7.45,1647.95,Refund Issued,12,WH-TOR-001,DRV01277
INC006758,SHP034878,TRK4836672386,Canada Post,Vancouver,Kelowna,Mechanical Failure,Low,Open,2026-07-02 09:00:00,48,Clear,Low,28.45,1626.34,Route Reassigned,47,WH-VAN-005,DRV00171
INC021386,SHP016327,TRK4644983168,FedEx,Vancouver,Kelowna,Weather Delay,Medium,Escalated,2026-02-12 10:00:00,4,Clear,Low,5.35,246.5,Customer Notified,80,WH-CGY-004,DRV01585
INC005283,SHP087245,TRK4952650228,DHL,Vancouver,Kelowna,Traffic Disruption,Low,Resolved,2026-02-24 23:00:00,1,Clear,Medium,8.28,73.51,Carrier Investigation,88,WH-TOR-001,DRV00323
INC002878,SHP054620,TRK9674096610,Purolator,Toronto,Montreal,Customs Hold,Critical,Resolved,2026-04-24 02:00:00,0,Snow,Severe,42.0,1699.13,Warehouse Escalation,73,WH-VAN-005,DRV02137
INC018432,SHP021001,TRK3470370990,DHL,Toronto,Montreal,Weather Delay,Low,Resolved,2026-06-21 04:00:00,8,Fog,Low,21.45,1516.36,Refund Issued,15,WH-HFX-003,DRV02150
INC008414,SHP052050,TRK6071305508,UPS,Halifax,Moncton,Warehouse Processing Delay,Medium,Open,2026-04-18 02:00:00,2,Rain,Medium,19.3,58.83,Shipment Reprocessed,41,WH-MTL-002,DRV00700
INC024677,SHP041067,TRK7128762666,FedEx,Vancouver,Kelowna,Warehouse Processing Delay,Low,Under Investigation,2026-05-25 20:00:00,4,Clear,Low,5.35,399.3,Delivery Rescheduled,75,WH-MTL-002,DRV01471
INC001148,SHP013787,TRK6538072470,FedEx,Calgary,Edmonton,Damaged Shipment,Medium,Open,2026-03-11 01:00:00,8,Snow,Medium,31.2,518.1,Route Reassigned,28,WH-CGY-004,DRV01426
INC002773,SHP001588,TRK7467381627,FedEx,Halifax,Moncton,Warehouse Processing Delay,High,Open,2026-02-26 05:00:00,12,Clear,Low,9.55,225.27,Customer Notified,29,WH-MTL-002,DRV01527
INC004087,SHP027347,TRK6846663926,Purolator,Toronto,Montreal,Traffic Disruption,High,Resolved,2026-04-20 16:00:00,12,Clear,High,21.55,1908.44,Customer Notified,11,WH-VAN-005,DRV00991
INC016586,SHP049894,TRK6660321429,Purolator,Halifax,Moncton,Carrier Delay,Low,Resolved,2026-03-19 13:00:00,8,Cloudy,Severe,30.45,1425.24,Warehouse Escalation,20,WH-OTT-006,DRV01297
INC009784,SHP002236,TRK4264021656,FedEx,Ottawa,Toronto,Weather Delay,Low,Escalated,2026-04-20 00:00:00,8,Rain,High,29.95,1576.9,Customer Notified,46,WH-TOR-001,DRV00201
INC011914,SHP087745,TRK8362092419,FedEx,Halifax,Moncton,Weather Delay,Low,Resolved,2026-03-09 16:00:00,8,Clear,Low,7.45,2032.12,Customer Notified,52,WH-VAN-005,DRV00941
INC017840,SHP087946,TRK9538296885,FedEx,Ottawa,Toronto,Weather Delay,Low,Resolved,2026-01-21 01:00:00,2,Clear,Medium,8.8,1564.54,Route Reassigned,61,WH-MTL-002,DRV01563
INC005624,SHP066771,TRK8104719278,DHL,Vancouver,Kelowna,Weather Delay,Low,Resolved,2026-06-25 05:00:00,4,Clear,Medium,9.85,1280.88,Carrier Investigation,12,WH-TOR-001,DRV01167
INC013863,SHP052708,TRK4098791263,DHL,Ottawa,Toronto,Damaged Shipment,High,Resolved,2026-03-22 17:00:00,24,Clear,Medium,20.35,537.02,Route Reassigned,37,WH-HFX-003,DRV00804
INC021567,SHP064737,TRK3837380699,UPS,Vancouver,Kelowna,Damaged Shipment,Medium,Resolved,2026-06-24 15:00:00,1,Rain,Medium,18.77,98.15,Delivery Rescheduled,95,WH-CGY-004,DRV00602
INC000003,SHP003523,TRK6422417149,Purolator,Halifax,Moncton,Mechanical Failure,Low,Under Investigation,2026-01-21 19:00:00,12,Clear,Low,9.55,499.34,Customer Notified,77,WH-HFX-003,DRV02273
INC008138,SHP002646,TRK4566961505,UPS,Ottawa,Toronto,Traffic Disruption,Low,Open,2026-04-09 13:00:00,12,Clear,Low,9.55,2359.81,Customer Notified,93,WH-TOR-001,DRV00626
INC009851,SHP006797,TRK8676748696,Canada Post,Vancouver,Kelowna,Carrier Delay,Low,Resolved,2026-03-29 11:00:00,2,Cloudy,Low,7.8,1258.23,Warehouse Escalation,80,WH-VAN-005,DRV01913
INC001513,SHP093166,TRK8179624976,UPS,Calgary,Edmonton,Weather Delay,Low,Resolved,2026-05-11 08:00:00,1,Clear,High,15.78,2370.57,Carrier Investigation,11,WH-MTL-002,DRV01915
INC017022,SHP023466,TRK9944321792,FedEx,Ottawa,Toronto,Warehouse Processing Delay,Low,Escalated,2026-04-29 18:00:00,4,Clear,Medium,9.85,330.91,Route Reassigned,66,WH-OTT-006,DRV00279
INC009615,SHP021129,TRK1896220448,UPS,Halifax,Moncton,Weather Delay,Low,Resolved,2026-04-16 15:00:00,2,Clear,Low,4.3,482.51,Warehouse Escalation,6,WH-VAN-005,DRV01590
INC021600,SHP003530,TRK2352283049,DHL,Calgary,Edmonton,Address Issue,Low,Resolved,2026-06-29 07:00:00,2,Clear,Medium,8.8,2132.81,Warehouse Escalation,57,WH-CGY-004,DRV00138
INC017502,SHP037421,TRK2130334176,DHL,Toronto,Montreal,Weather Delay,Low,Escalated,2026-05-09 00:00:00,4,Clear,Medium,9.85,75.8,Warehouse Escalation,25,WH-MTL-002,DRV00746
INC014580,SHP042506,TRK5773384174,DHL,Ottawa,Toronto,Damaged Shipment,High,Resolved,2026-01-13 06:00:00,48,Rain,Severe,58.45,2284.95,Warehouse Escalation,83,WH-MTL-002,DRV01547
INC004583,SHP099527,TRK3586668084,Canada Post,Toronto,Montreal,Carrier Delay,High,Resolved,2026-04-06 23:00:00,4,Rain,Severe,35.35,438.52,Driver Reassigned,95,WH-OTT-006,DRV01077
INC018910,SHP084793,TRK7048974707,Purolator,Ottawa,Toronto,Customs Hold,High,Resolved,2026-05-31 19:00:00,48,Cloudy,High,43.95,2449.89,Delivery Rescheduled,62,WH-OTT-006,DRV01843
INC016071,SHP049166,TRK1795373373,Canada Post,Toronto,Montreal,Traffic Disruption,Low,Resolved,2026-05-27 13:00:00,2,Rain,Low,14.8,2184.95,Customer Notified,29,WH-TOR-001,DRV00787
INC022778,SHP046913,TRK9551007570,UPS,Calgary,Edmonton,Warehouse Processing Delay,Medium,Under Investigation,2026-03-26 07:00:00,12,Fog,Medium,28.05,2042.07,Delivery Rescheduled,41,WH-OTT-006,DRV00838
INC010255,SHP051501,TRK3152684431,Canada Post,Toronto,Montreal,Carrier Delay,Low,Resolved,2026-04-09 12:00:00,12,Fog,Medium,28.05,742.33,Route Reassigned,46,WH-OTT-006,DRV00055
INC017127,SHP010140,TRK3671705365,DHL,Calgary,Edmonton,Weather Delay,Medium,Resolved,2026-06-07 10:00:00,2,Rain,Low,14.8,591.95,Shipment Reprocessed,54,WH-MTL-002,DRV00515
INC011539,SHP082980,TRK8948838749,Purolator,Toronto,Montreal,Traffic Disruption,Medium,Escalated,2026-03-15 07:00:00,4,Clear,Low,5.35,1878.89,Warehouse Escalation,80,WH-VAN-005,DRV01808
INC019864,SHP012873,TRK3962686885,Purolator,Halifax,Moncton,Warehouse Processing Delay,Low,Resolved,2026-02-09 00:00:00,8,Clear,Medium,11.95,377.77,Route Reassigned,27,WH-OTT-006,DRV00455
INC017637,SHP049286,TRK2930846305,Canada Post,Halifax,Moncton,Weather Delay,High,Resolved,2026-06-16 21:00:00,12,Snow,High,40.8,314.71,Carrier Investigation,68,WH-CGY-004,DRV00622
INC016732,SHP081525,TRK5945818632,Purolator,Calgary,Edmonton,Customs Hold,Medium,Escalated,2026-04-17 18:00:00,24,Clear,Medium,20.35,94.31,Carrier Investigation,3,WH-OTT-006,DRV01520
INC006877,SHP098628,TRK4471930932,Purolator,Vancouver,Kelowna,Traffic Disruption,Medium,Under Investigation,2026-03-20 21:00:00,12,Storm,Low,37.55,60.64,Delivery Rescheduled,19,WH-VAN-005,DRV01288
INC022543,SHP029844,TRK5060208362,FedEx,Calgary,Edmonton,Weather Delay,Low,Resolved,2026-05-30 16:00:00,24,Clear,Low,15.85,1610.37,Warehouse Escalation,80,WH-MTL-002,DRV00038
INC003245,SHP086350,TRK1822354311,FedEx,Vancouver,Kelowna,Traffic Disruption,Low,Resolved,2026-06-09 14:00:00,4,Clear,High,17.35,1480.91,Route Reassigned,5,WH-OTT-006,DRV01850
