shipment_id,tracking_number,carrier,origin,destination,distance_km,estimated_duration_hours,shipment_date,estimated_delivery_date,actual_delivery_date,shipment_status,delay_hours,package_weight_kg,package_type,shipping_cost_cad,priority_level,service_level,customer_type,weather_condition,traffic_level,warehouse_id,driver_id,fuel_cost_cad,delivery_cost_cad,delay_reason,on_time_delivery,route_risk_score,risk_category,delivery_performance
SHP005781,TRK2067266524,UPS,Halifax,Moncton,265.46,4.13,2026-03-24,2026-03-25,2026-03-25,Delivered,0,13.43,Large Parcel,58.58,Standard,Two-Day,Enterprise,Snow,Medium,WH-MTL-002,DRV00567,95.91,154.49,None,1,27.0,Medium,On Time
SHP057948,TRK3260224545,Canada Post,Toronto,Montreal,543.55,8.66,2026-01-08,2026-01-10,2026-01-10,Delivered,0,24.42,Small Parcel,82.88,Express,Two-Day,Business,Rain,Low,WH-TOR-001,DRV00610,113.73,196.61,None,1,13.75,Low,On Time
SHP052530,TRK1709757045,Purolator,Vancouver,Kelowna,390.79,6.06,2026-03-03,2026-03-04,2026-03-04,Delivered,0,7.15,Large Parcel,73.25,Same-Day,Overnight,Retail,Clear,Low,WH-HFX-003,DRV00319,90.69,163.94,None,1,3.25,Low,On Time
SHP089041,TRK9318583434,UPS,Halifax,Moncton,265.46,4.13,2026-06-13,2026-06-14,2026-06-14,Minor Delay,1,33.68,Medium Parcel,73.94,Same-Day,Two-Day,Enterprise,Fog,Severe,WH-CGY-004,DRV01307,66.18,140.12,Traffic,0,37.28,Medium,Slight Delay
SHP048417,TRK5382436032,Purolator,Ottawa,Toronto,404.47,6.65,2026-04-23,2026-04-24,2026-04-24,Minor Delay,2,29.32,Electronics,72.52,Express,Two-Day,Enterprise,Clear,Low,WH-OTT-006,DRV02000,160.96,233.48,Weather,0,4.3,Low,Slight Delay
SHP046107,TRK2481780556,Purolator,Ottawa,Toronto,404.47,6.65,2026-02-22,2026-02-23,2026-02-23,Delivered,0,16.22,Fragile,79.51,Standard,Priority,Enterprise,Clear,High,WH-OTT-006,DRV02247,78.64,158.15,None,1,15.25,Low,On Time
SHP084999,TRK5274641752,FedEx,Halifax,Moncton,265.46,4.13,2026-03-22,2026-03-23,2026-03-23,Delivered,0,21.89,Small Parcel,52.55,Standard,Two-Day,Business,Clear,Medium,WH-MTL-002,DRV00632,62.25,114.8,None,1,7.75,Low,On Time
SHP030789,TRK5757559060,UPS,Ottawa,Toronto,404.47,6.65,2026-06-23,2026-06-24,2026-06-24,Delivered,0,7.66,Small Parcel,62.39,Same-Day,Two-Day,Business,Clear,Severe,WH-MTL-002,DRV01915,159.47,221.86,None,1,22.75,Low,On Time
SHP014118,TRK4619934433,Purolator,Ottawa,Toronto,404.47,6.65,2026-01-04,2026-01-05,2026-01-05,Minor Delay,8,1.15,Small Parcel,47.83,Same-Day,Ground,Business,Clear,Medium,WH-HFX-003,DRV02417,102.88,150.71,Traffic,0,11.95,Low,Slight Delay
SHP054141,TRK3555346067,Purolator,Ottawa,Toronto,404.47,6.65,2026-04-02,2026-04-03,2026-04-03,Minor Delay,1,40.93,Electronics,100.22,Standard,Overnight,Enterprise,Fog,High,WH-CGY-004,DRV00193,168.54,268.76,Traffic,0,29.78,Medium,Slight Delay
SHP039342,TRK4513173903,DHL,Halifax,Moncton,265.46,4.13,2026-03-07,2026-03-08,2026-03-08,Delivered,0,34.73,Medium Parcel,81.89,Same-Day,Priority,Enterprise,Snow,Severe,WH-CGY-004,DRV00825,98.75,180.64,None,1,42.0,Medium,On Time
SHP013574,TRK2079897178,Purolator,Vancouver,Kelowna,390.79,6.06,2026-03-03,2026-03-04,2026-03-04,Delivered,0,28.97,Fragile,82.57,Same-Day,Ground,Enterprise,Rain,Medium,WH-CGY-004,DRV01626,96.24,178.81,None,1,18.25,Low,On Time
SHP096880,TRK9099657528,DHL,Ottawa,Toronto,404.47,6.65,2026-05-17,2026-05-18,2026-05-18,Delivered,0,17.25,Documents,69.57,Standard,Ground,Retail,Clear,Low,WH-HFX-003,DRV00820,157.9,227.47,None,1,3.25,Low,On Time
SHP041014,TRK6809434904,Purolator,Calgary,Edmonton,300.44,4.62,2026-03-05,2026-03-06,2026-03-06,Delivered,0,5.73,Large Parcel,47.08,Standard,Overnight,Enterprise,Cloudy,Low,WH-TOR-001,DRV02191,61.5,108.58,None,1,6.75,Low,On Time
SHP029863,TRK1718171531,DHL,Toronto,Montreal,543.55,8.66,2026-05-14,2026-05-16,2026-05-16,Delivered,0,27.22,Small Parcel,95.18,Express,Overnight,Enterprise,Clear,High,WH-TOR-001,DRV01110,106.52,201.7,None,1,15.25,Low,On Time
SHP010107,TRK1867868733,DHL,Toronto,Montreal,543.55,8.66,2026-02-18,2026-02-20,2026-02-20,Delayed,12,17.04,Electronics,92.44,Same-Day,Priority,Business,Clear,Medium,WH-MTL-002,DRV00834,127.63,220.07,Weather,0,14.05,Low,Delayed
SHP045240,TRK9363826480,Purolator,Calgary,Edmonton,300.44,4.62,2026-05-01,2026-05-02,2026-05-02,Delivered,0,42.33,Fragile,76.28,Express,Priority,Business,Cloudy,Severe,WH-VAN-005,DRV01130,108.89,185.17,None,1,26.25,Medium,On Time
SHP075082,TRK8569501354,Canada Post,Toronto,Montreal,543.55,8.66,2026-04-23,2026-04-25,2026-04-25,Minor Delay,8,3.62,Fragile,58.67,Standard,Two-Day,Business,Clear,High,WH-CGY-004,DRV02038,127.58,186.25,Address Issue,0,19.45,Low,Slight Delay
SHP061814,TRK7536458882,DHL,Ottawa,Toronto,404.47,6.65,2026-01-29,2026-01-30,2026-01-30,Delivered,0,19.12,Small Parcel,71.58,Express,Two-Day,Retail,Clear,Medium,WH-VAN-005,DRV01799,111.43,183.01,None,1,7.75,Low,On Time
SHP074917,TRK6380182734,Canada Post,Halifax,Moncton,265.46,4.13,2026-04-05,2026-04-06,2026-04-08,Critical Delay,48,44.75,Small Parcel,89.66,Standard,Two-Day,Enterprise,Fog,Medium,WH-VAN-005,DRV01228,73.73,163.39,Traffic,0,46.95,Medium,Severely Delayed
SHP076999,TRK3398709228,UPS,Ottawa,Toronto,404.47,6.65,2026-03-28,2026-03-29,2026-03-29,Delivered,0,0.67,Fragile,56.05,Standard,Priority,Business,Cloudy,Low,WH-OTT-006,DRV01016,142.15,198.2,None,1,6.75,Low,On Time
SHP047509,TRK9082225959,Purolator,Calgary,Edmonton,300.44,4.62,2026-04-18,2026-04-19,2026-04-19,Minor Delay,2,0.71,Small Parcel,50.36,Same-Day,Priority,Business,Cloudy,Medium,WH-MTL-002,DRV01701,116.4,166.76,Traffic,0,12.3,Low,Slight Delay
SHP048916,TRK7085460382,FedEx,Toronto,Montreal,543.55,8.66,2026-02-27,2026-03-01,2026-03-01,Delivered,0,33.63,Large Parcel,98.99,Same-Day,Overnight,Enterprise,Storm,Medium,WH-MTL-002,DRV00952,107.6,206.59,None,1,35.75,Medium,On Time
SHP006640,TRK1258232831,Canada Post,Halifax,Moncton,265.46,4.13,2026-05-21,2026-05-22,2026-05-22,Delivered,0,43.71,Medium Parcel,89.62,Express,Ground,Business,Clear,Low,WH-MTL-002,DRV00901,75.33,164.95,None,1,3.25,Low,On Time
SHP095253,TRK5503861032,Purolator,Ottawa,Toronto,404.47,6.65,2026-06-21,2026-06-22,2026-06-22,Delivered,0,10.08,Small Parcel,69.81,Same-Day,Overnight,Business,Storm,High,WH-OTT-006,DRV00130,110.5,180.31,None,1,43.25,Medium,On Time
SHP073987,TRK4819956641,Purolator,Vancouver,Kelowna,390.79,6.06,2026-01-29,2026-01-30,2026-01-30,Delivered,0,18.05,Documents,64.62,Standard,Ground,Retail,Rain,Severe,WH-OTT-006,DRV01105,88.05,152.67,None,1,33.25,Medium,On Time
SHP011746,TRK4250912599,Canada Post,Halifax,Moncton,265.46,4.13,2026-05-25,2026-05-26,2026-05-26,Delivered,0,10.18,Electronics,62.08,Same-Day,Two-Day,Enterprise,Clear,Low,WH-HFX-003,DRV02127,93.82,155.9,None,1,3.25,Low,On Time
SHP014968,TRK9291899360,Purolator,Ottawa,Toronto,404.47,6.65,2026-01-01,2026-01-02,2026-01-02,Delivered,0,29.04,Fragile,78.73,Express,Priority,Enterprise,Clear,Low,WH-MTL-002,DRV01617,110.41,189.14,None,1,3.25,Low,On Time
SHP081614,TRK8537503490,Canada Post,Ottawa,Toronto,404.47,6.65,2026-01-15,2026-01-16,2026-01-16,Delivered,0,4.56,Small Parcel,68.93,Same-Day,Overnight,Business,Cloudy,Medium,WH-HFX-003,DRV01062,99.29,168.22,None,1,11.25,Low,On Time
SHP032678,TRK3777646304,FedEx,Calgary,Edmonton,300.44,4.62,2026-04-29,2026-04-30,2026-04-30,Minor Delay,2,18.67,Medium Parcel,67.1,Same-Day,Priority,Business,Clear,Medium,WH-TOR-001,DRV02087,114.12,181.22,Weather,0,8.8,Low,Slight Delay
SHP054665,TRK6248183411,DHL,Calgary,Edmonton,300.44,4.62,2026-06-28,2026-06-29,2026-06-29,Delivered,0,18.43,Fragile,55.07,Standard,Ground,Retail,Cloudy,Medium,WH-OTT-006,DRV02389,67.19,122.26,None,1,11.25,Low,On Time
SHP011875,TRK7859617603,FedEx,Ottawa,Toronto,404.47,6.65,2026-02-16,2026-02-17,2026-02-17,Delivered,0,36.76,Small Parcel,92.53,Same-Day,Priority,Retail,Storm,Medium,WH-OTT-006,DRV02285,97.57,190.1,None,1,35.75,Medium,On Time
SHP022743,TRK2278773249,FedEx,Toronto,Montreal,543.55,8.66,2026-05-04,2026-05-06,2026-05-06,Delayed,12,36.11,Small Parcel,87.33,Standard,Two-Day,Retail,Snow,Medium,WH-VAN-005,DRV01339,202.88,290.21,Weather,0,33.3,Medium,Delayed
SHP035690,TRK4159227549,FedEx,Halifax,Moncton,265.46,4.13,2026-01-05,2026-01-06,2026-01-06,Delivered,0,40.48,Large Parcel,92.22,Same-Day,Ground,Business,Clear,Low,WH-MTL-002,DRV00505,64.52,156.74,None,1,3.25,Low,On Time
SHP092891,TRK6965150915,FedEx,Halifax,Moncton,265.46,4.13,2026-03-15,2026-03-16,2026-03-16,Delivered,0,31.63,Medium Parcel,64.48,Standard,Two-Day,Retail,Clear,Medium,WH-CGY-004,DRV01692,60.79,125.27,None,1,7.75,Low,On Time
SHP099986,TRK9595972288,FedEx,Ottawa,Toronto,404.47,6.65,2026-05-14,2026-05-15,2026-05-15,Delivered,0,2.13,Small Parcel,71.21,Express,Ground,Retail,Clear,Low,WH-CGY-004,DRV00025,161.39,232.6,None,1,3.25,Low,On Time
SHP095361,TRK1122677722,Purolator,Halifax,Moncton,265.46,4.13,2026-02-12,2026-02-13,2026-02-13,Delivered,0,13.1,Small Parcel,68.03,Express,Ground,Enterprise,Snow,Low,WH-TOR-001,DRV01841,96.48,164.51,None,1,22.5,Low,On Time
SHP038775,TRK9320209861,UPS,Vancouver,Kelowna,390.79,6.06,2026-03-22,2026-03-23,2026-03-23,Minor Delay,4,38.83,Medium Parcel,76.49,Same-Day,Overnight,Business,Clear,Medium,WH-CGY-004,DRV00959,163.35,239.84,Traffic,0,9.85,Low,Slight Delay
SHP021089,TRK8002973402,DHL,Ottawa,Toronto,404.47,6.65,2026-04-10,2026-04-11,2026-04-11,Delivered,0,23.92,Fragile,84.21,Standard,Priority,Business,Rain,Medium,WH-TOR-001,DRV00395,148.26,232.47,None,1,18.25,Low,On Time
SHP071204,TRK4792109686,Purolator,Ottawa,Toronto,404.47,6.65,2026-05-04,2026-05-05,2026-05-05,Delivered,0,14.38,Documents,57.13,Standard,Overnight,Business,Clear,High,WH-CGY-004,DRV00222,103.07,160.2,None,1,15.25,Low,On Time
SHP041197,TRK6349912632,UPS,Toronto,Montreal,543.55,8.66,2026-05-23,2026-05-25,2026-05-25,Minor Delay,1,37.98,Fragile,92.33,Same-Day,Overnight,Retail,Clear,High,WH-VAN-005,DRV00120,213.77,306.1,Mechanical Issue,0,15.78,Low,Slight Delay
SHP030369,TRK1213925591,Canada Post,Toronto,Montreal,543.55,8.66,2026-02-21,2026-02-23,2026-02-23,Minor Delay,4,44.27,Small Parcel,95.16,Same-Day,Two-Day,Enterprise,Fog,Low,WH-VAN-005,DRV01199,221.52,316.68,Warehouse Delay,0,19.35,Low,Slight Delay
SHP039324,TRK2770883229,DHL,Toronto,Montreal,543.55,8.66,2026-02-18,2026-02-20,2026-02-22,Critical Delay,48,21.75,Electronics,83.01,Same-Day,Priority,Retail,Snow,Low,WH-CGY-004,DRV00830,210.85,293.86,Warehouse Delay,0,47.7,Medium,Severely Delayed
SHP009219,TRK3163912546,UPS,Halifax,Moncton,265.46,4.13,2026-03-20,2026-03-21,2026-03-21,Minor Delay,4,21.29,Small Parcel,63.21,Express,Ground,Retail,Storm,High,WH-CGY-004,DRV01806,93.61,156.82,Mechanical Issue,0,45.35,Medium,Slight Delay
SHP041665,TRK5928355171,Purolator,Calgary,Edmonton,300.44,4.62,2026-04-30,2026-05-01,2026-05-01,Delivered,0,28.03,Large Parcel,86.21,Express,Ground,Retail,Clear,Medium,WH-CGY-004,DRV00334,123.8,210.01,None,1,7.75,Low,On Time
SHP068010,TRK8807029642,Purolator,Ottawa,Toronto,404.47,6.65,2026-03-17,2026-03-18,2026-03-18,Delivered,0,24.62,Medium Parcel,68.61,Standard,Two-Day,Business,Clear,Medium,WH-HFX-003,DRV02174,84.18,152.79,None,1,7.75,Low,On Time
SHP073154,TRK2235387458,Purolator,Ottawa,Toronto,404.47,6.65,2026-04-05,2026-04-06,2026-04-06,Delivered,0,10.36,Electronics,63.77,Express,Ground,Business,Clear,Low,WH-CGY-004,DRV00276,127.84,191.61,None,1,3.25,Low,On Time
SHP008077,TRK4415340727,DHL,Calgary,Edmonton,300.44,4.62,2026-05-20,2026-05-21,2026-05-21,Delivered,0,36.63,Large Parcel,85.69,Express,Ground,Retail,Rain,Medium,WH-VAN-005,DRV00339,60.22,145.91,None,1,18.25,Low,On Time
SHP008829,TRK4466497856,Purolator,Halifax,Moncton,265.46,4.13,2026-01-27,2026-01-28,2026-01-29,Delayed,24,32.58,Fragile,62.67,Same-Day,Priority,Retail,Clear,Medium,WH-VAN-005,DRV00250,50.81,113.48,Warehouse Delay,0,20.35,Low,Delayed
SHP066265,TRK1499814229,UPS,Calgary,Edmonton,300.44,4.62,2026-03-21,2026-03-22,2026-03-22,Delivered,0,25.58,Medium Parcel,72.73,Standard,Priority,Retail,Fog,Low,WH-OTT-006,DRV02056,100.43,173.16,None,1,17.25,Low,On Time
SHP091226,TRK4998092364,DHL,Halifax,Moncton,265.46,4.13,2026-03-20,2026-03-21,2026-03-21,Delivered,0,31.38,Medium Parcel,68.3,Same-Day,Overnight,Business,Fog,Low,WH-OTT-006,DRV01422,80.64,148.94,None,1,17.25,Low,On Time
SHP091842,TRK7301332873,DHL,Halifax,Moncton,265.46,4.13,2026-05-15,2026-05-16,2026-05-16,Delivered,0,34.25,Small Parcel,81.62,Standard,Priority,Business,Cloudy,Medium,WH-TOR-001,DRV00123,101.18,182.8,None,1,11.25,Low,On Time
SHP096112,TRK2412135713,FedEx,Toronto,Montreal,543.55,8.66,2026-04-30,2026-05-02,2026-05-02,Delivered,0,16.76,Small Parcel,83.19,Express,Priority,Enterprise,Clear,Medium,WH-VAN-005,DRV01171,159.93,243.12,None,1,7.75,Low,On Time
SHP014650,TRK2242522972,Purolator,Halifax,Moncton,265.46,4.13,2026-03-19,2026-03-20,2026-03-20,Delivered,0,8.42,Small Parcel,63.28,Express,Two-Day,Retail,Rain,Medium,WH-TOR-001,DRV02101,49.54,112.82,None,1,18.25,Low,On Time
SHP026542,TRK9384052043,FedEx,Calgary,Edmonton,300.44,4.62,2026-03-16,2026-03-17,2026-03-17,Minor Delay,1,27.87,Fragile,60.55,Same-Day,Ground,Retail,Fog,Low,WH-MTL-002,DRV02057,85.56,146.11,Address Issue,0,17.77,Low,Slight Delay
SHP098204,TRK7158435972,Purolator,Ottawa,Toronto,404.47,6.65,2026-02-05,2026-02-06,2026-02-06,Delivered,0,37.53,Documents,96.2,Standard,Two-Day,Business,Clear,Severe,WH-OTT-006,DRV00026,114.94,211.14,None,1,22.75,Low,On Time
SHP054689,TRK5702767153,FedEx,Vancouver,Kelowna,390.79,6.06,2026-03-25,2026-03-26,2026-03-26,Delayed,12,32.66,Medium Parcel,74.99,Same-Day,Overnight,Retail,Clear,High,WH-OTT-006,DRV01225,117.43,192.42,Warehouse Delay,0,21.55,Low,Delayed
SHP038461,TRK1456972017,Purolator,Halifax,Moncton,265.46,4.13,2026-05-15,2026-05-16,2026-05-16,Delivered,0,19.15,Electronics,73.04,Same-Day,Priority,Retail,Clear,Severe,WH-CGY-004,DRV02402,72.07,145.11,None,1,22.75,Low,On Time
SHP030791,TRK6871956282,FedEx,Ottawa,Toronto,404.47,6.65,2026-05-06,2026-05-07,2026-05-07,Minor Delay,8,13.52,Documents,78.76,Standard,Priority,Enterprise,Clear,Low,WH-TOR-001,DRV00001,131.18,209.94,Address Issue,0,7.45,Low,Slight Delay
SHP049193,TRK6295265682,Canada Post,Calgary,Edmonton,300.44,4.62,2026-06-07,2026-06-08,2026-06-08,Delivered,0,17.12,Documents,57.52,Standard,Ground,Retail,Snow,High,WH-OTT-006,DRV02319,71.08,128.6,None,1,34.5,Medium,On Time
SHP053803,TRK4955643632,FedEx,Ottawa,Toronto,404.47,6.65,2026-05-16,2026-05-17,2026-05-17,Minor Delay,2,5.88,Fragile,61.79,Same-Day,Ground,Business,Clear,Medium,WH-VAN-005,DRV01545,118.03,179.82,Warehouse Delay,0,8.8,Low,Slight Delay
SHP019688,TRK2427140660,Purolator,Halifax,Moncton,265.46,4.13,2026-03-21,2026-03-22,2026-03-22,Delivered,0,7.51,Fragile,61.92,Express,Priority,Enterprise,Clear,High,WH-CGY-004,DRV01496,108.29,170.21,None,1,15.25,Low,On Time
SHP025434,TRK7774971124,Canada Post,Halifax,Moncton,265.46,4.13,2026-04-21,2026-04-22,2026-04-22,Minor Delay,1,11.78,Fragile,53.34,Same-Day,Two-Day,Enterprise,Clear,Medium,WH-HFX-003,DRV00320,104.28,157.62,Weather,0,8.28,Low,Slight Delay
SHP008864,TRK8466998068,UPS,Halifax,Moncton,265.46,4.13,2026-05-01,2026-05-02,2026-05-02,Delivered,0,5.24,Small Parcel,63.53,Standard,Priority,Business,Rain,Medium,WH-VAN-005,DRV00710,75.51,139.04,None,1,18.25,Low,On Time
SHP021655,TRK6183036750,Purolator,Vancouver,Kelowna,390.79,6.06,2026-01-06,2026-01-07,2026-01-07,Minor Delay,4,32.0,Small Parcel,85.75,Express,Priority,Enterprise,Fog,High,WH-HFX-003,DRV01039,163.09,248.84,Mechanical Issue,0,31.35,Medium,Slight Delay
SHP022420,TRK7908501938,Canada Post,Halifax,Moncton,265.46,4.13,2026-03-07,2026-03-08,2026-03-08,Delivered,0,12.59,Electronics,52.71,Express,Two-Day,Business,Rain,Low,WH-HFX-003,DRV01990,95.59,148.3,None,1,13.75,Low,On Time
SHP020142,TRK2733195759,Purolator,Calgary,Edmonton,300.44,4.62,2026-02-06,2026-02-07,2026-02-07,Delivered,0,8.89,Large Parcel,57.82,Standard,Priority,Retail,Clear,Medium,WH-VAN-005,DRV00537,66.21,124.03,None,1,7.75,Low,On Time
SHP064595,TRK4750463062,Canada Post,Calgary,Edmonton,300.44,4.62,2026-03-04,2026-03-05,2026-03-05,Delivered,0,9.6,Electronics,64.91,Standard,Overnight,Enterprise,Cloudy,Medium,WH-HFX-003,DRV01819,73.08,137.99,None,1,11.25,Low,On Time
SHP096506,TRK7721177620,Canada Post,Ottawa,Toronto,404.47,6.65,2026-06-22,2026-06-23,2026-06-23,Delivered,0,42.63,Electronics,91.91,Same-Day,Priority,Enterprise,Rain,Medium,WH-HFX-003,DRV00170,119.29,211.2,None,1,18.25,Low,On Time
SHP099202,TRK4611255628,Purolator,Toronto,Montreal,543.55,8.66,2026-04-07,2026-04-09,2026-04-09,Delivered,0,23.65,Medium Parcel,97.48,Same-Day,Overnight,Retail,Clear,High,WH-CGY-004,DRV01300,156.93,254.41,None,1,15.25,Low,On Time
SHP041995,TRK5566225517,Purolator,Calgary,Edmonton,300.44,4.62,2026-02-15,2026-02-16,2026-02-16,Delivered,0,30.77,Small Parcel,78.99,Express,Two-Day,Retail,Clear,Medium,WH-HFX-003,DRV00018,88.53,167.52,None,1,7.75,Low,On Time
SHP035945,TRK1613150432,UPS,Vancouver,Kelowna,390.79,6.06,2026-03-11,2026-03-12,2026-03-12,Delivered,0,38.12,Electronics,80.77,Standard,Priority,Enterprise,Rain,Low,WH-TOR-001,DRV00825,105.34,186.11,None,1,13.75,Low,On Time
SHP072772,TRK8637552137,Canada Post,Ottawa,Toronto,404.47,6.65,2026-05-18,2026-05-19,2026-05-19,Delivered,0,40.48,Medium Parcel,78.29,Same-Day,Two-Day,Business,Clear,Low,WH-VAN-005,DRV01715,114.17,192.46,None,1,3.25,Low,On Time
SHP004437,TRK9698006206,DHL,Ottawa,Toronto,404.47,6.65,2026-06-05,2026-06-06,2026-06-06,Delivered,0,43.63,Small Parcel,103.35,Same-Day,Two-Day,Retail,Clear,Low,WH-CGY-004,DRV00436,140.27,243.62,None,1,3.25,Low,On Time
SHP034794,TRK6838368641,Canada Post,Ottawa,Toronto,404.47,6.65,2026-04-20,2026-04-21,2026-04-21,Delivered,0,7.17,Electronics,61.43,Same-Day,Ground,Business,Clear,Medium,WH-HFX-003,DRV00584,89.03,150.46,None,1,7.75,Low,On Time
SHP035150,TRK1346746754,Purolator,Halifax,Moncton,265.46,4.13,2026-06-14,2026-06-15,2026-06-15,Delivered,0,33.74,Electronics,78.65,Express,Overnight,Enterprise,Clear,Low,WH-TOR-001,DRV00020,100.42,179.07,None,1,3.25,Low,On Time
SHP013021,TRK4671461144,Purolator,Calgary,Edmonton,300.44,4.62,2026-03-15,2026-03-16,2026-03-16,Delivered,0,22.29,Documents,71.43,Express,Priority,Business,Rain,Low,WH-VAN-005,DRV00283,80.14,151.57,None,1,13.75,Low,On Time
SHP031267,TRK7668430786,UPS,Calgary,Edmonton,300.44,4.62,2026-01-06,2026-01-07,2026-01-07,Delivered,0,37.94,Electronics,73.51,Express,Priority,Retail,Rain,High,WH-HFX-003,DRV01501,117.78,191.29,None,1,25.75,Medium,On Time
SHP032595,TRK2361348740,Purolator,Toronto,Montreal,543.55,8.66,2026-06-23,2026-06-25,2026-06-25,Delivered,0,29.54,Documents,81.47,Standard,Two-Day,Enterprise,Clear,Severe,WH-MTL-002,DRV01557,113.68,195.15,None,1,22.75,Low,On Time
SHP017637,TRK9346584292,Canada Post,Toronto,Montreal,543.55,8.66,2026-05-31,2026-06-02,2026-06-02,Delayed,12,10.62,Electronics,88.56,Express,Ground,Enterprise,Clear,Low,WH-HFX-003,DRV00865,173.05,261.61,Address Issue,0,9.55,Low,Delayed
SHP080901,TRK4153139806,UPS,Ottawa,Toronto,404.47,6.65,2026-05-17,2026-05-18,2026-05-18,Delivered,0,25.19,Fragile,88.69,Standard,Priority,Retail,Clear,High,WH-OTT-006,DRV00577,77.79,166.48,None,1,15.25,Low,On Time
SHP024759,TRK2186996525,FedEx,Toronto,Montreal,543.55,8.66,2026-05-29,2026-05-31,2026-05-31,Delivered,0,14.32,Electronics,70.29,Same-Day,Priority,Enterprise,Clear,Severe,WH-OTT-006,DRV01343,163.29,233.58,None,1,22.75,Low,On Time
SHP016214,TRK1655959306,UPS,Ottawa,Toronto,404.47,6.65,2026-01-11,2026-01-12,2026-01-12,Delivered,0,35.01,Fragile,95.71,Express,Two-Day,Business,Clear,Medium,WH-TOR-001,DRV00242,116.07,211.78,None,1,7.75,Low,On Time
SHP045354,TRK5361451918,Purolator,Halifax,Moncton,265.46,4.13,2026-05-07,2026-05-08,2026-05-08,Delivered,0,37.58,Medium Parcel,74.43,Standard,Priority,Enterprise,Cloudy,Medium,WH-HFX-003,DRV00139,109.18,183.61,None,1,11.25,Low,On Time
SHP033288,TRK6901743130,FedEx,Calgary,Edmonton,300.44,4.62,2026-05-21,2026-05-22,2026-05-22,Delivered,0,42.12,Fragile,89.96,Same-Day,Overnight,Business,Clear,Medium,WH-HFX-003,DRV00702,72.2,162.16,None,1,7.75,Low,On Time
SHP059203,TRK7958383480,UPS,Ottawa,Toronto,404.47,6.65,2026-06-22,2026-06-23,2026-06-23,Minor Delay,2,5.58,Electronics,49.44,Express,Overnight,Retail,Rain,Severe,WH-HFX-003,DRV02136,127.02,176.46,Mechanical Issue,0,34.3,Medium,Slight Delay
SHP094124,TRK5187508592,Canada Post,Ottawa,Toronto,404.47,6.65,2026-01-31,2026-02-01,2026-02-01,Delivered,0,20.7,Fragile,80.8,Express,Two-Day,Retail,Rain,Medium,WH-TOR-001,DRV01450,93.18,173.98,None,1,18.25,Low,On Time
SHP070123,TRK5679275426,UPS,Halifax,Moncton,265.46,4.13,2026-04-11,2026-04-12,2026-04-12,Delivered,0,20.59,Electronics,68.8,Standard,Overnight,Business,Clear,Low,WH-CGY-004,DRV00930,75.51,144.31,None,1,3.25,Low,On Time
SHP058528,TRK1323426435,Purolator,Halifax,Moncton,265.46,4.13,2026-05-02,2026-05-03,2026-05-03,Delivered,0,24.62,Small Parcel,54.57,Standard,Overnight,Enterprise,Snow,Low,WH-TOR-001,DRV01383,98.27,152.84,None,1,22.5,Low,On Time
SHP023921,TRK8621421984,UPS,Vancouver,Kelowna,390.79,6.06,2026-02-19,2026-02-20,2026-02-20,Delivered,0,24.13,Large Parcel,66.22,Standard,Two-Day,Enterprise,Fog,Low,WH-TOR-001,DRV00971,154.75,220.97,None,1,17.25,Low,On Time
SHP009448,TRK3593390980,Canada Post,Halifax,Moncton,265.46,4.13,2026-01-03,2026-01-04,2026-01-04,Delivered,0,2.94,Medium Parcel,49.93,Same-Day,Ground,Enterprise,Snow,Medium,WH-CGY-004,DRV01077,100.48,150.41,None,1,27.0,Medium,On Time
SHP007862,TRK5969921520,UPS,Vancouver,Kelowna,390.79,6.06,2026-03-31,2026-04-01,2026-04-01,Delivered,0,30.37,Small Parcel,88.76,Same-Day,Two-Day,Enterprise,Clear,Medium,WH-OTT-006,DRV00124,151.78,240.54,None,1,7.75,Low,On Time
SHP000296,TRK6490933357,Purolator,Vancouver,Kelowna,390.79,6.06,2026-03-02,2026-03-03,2026-03-03,Delivered,0,12.27,Medium Parcel,57.89,Same-Day,Two-Day,Business,Rain,Medium,WH-CGY-004,DRV01785,78.03,135.92,None,1,18.25,Low,On Time
SHP047849,TRK7981007023,FedEx,Toronto,Montreal,543.55,8.66,2026-05-30,2026-06-01,2026-06-01,Delivered,0,39.76,Large Parcel,87.73,Same-Day,Overnight,Retail,Clear,Medium,WH-OTT-006,DRV01663,98.43,186.16,None,1,7.75,Low,On Time
SHP086129,TRK3726283612,DHL,Vancouver,Kelowna,390.79,6.06,2026-01-26,2026-01-27,2026-01-27,Delivered,0,29.29,Electronics,73.61,Same-Day,Two-Day,Enterprise,Clear,High,WH-TOR-001,DRV02308,74.48,148.09,None,1,15.25,Low,On Time
SHP069403,TRK9505189085,UPS,Calgary,Edmonton,300.44,4.62,2026-01-07,2026-01-08,2026-01-08,Delivered,0,18.27,Large Parcel,52.63,Standard,Overnight,Business,Rain,Low,WH-HFX-003,DRV02159,61.57,114.2,None,1,13.75,Low,On Time
SHP071736,TRK1592869440,UPS,Calgary,Edmonton,300.44,4.62,2026-05-07,2026-05-08,2026-05-08,Delivered,0,3.2,Electronics,47.44,Standard,Two-Day,Enterprise,Clear,High,WH-VAN-005,DRV01251,83.39,130.83,None,1,15.25,Low,On Time
